transport_index_andrsn,occupation_index_andrsn,firms_index_andrsn,consumption_index_andrsn,agriculture_index_andrsn,r2012,t,left,right,mainsample
1.813718,-1.0105555,-1.1301328,-.19914487,1.0091126,1,1,0,66,1
-.68574971,-1.359868,-1.3097274,-.61195552,.7156657,0,0,-60,0,1
-.68574971,-.16123436,2.4133756,.35162029,.92730623,0,1,0,51,1
-.68574971,-1.272315,1.1046185,.39601403,1.1057721,0,1,0,48,1
2.7153649,-1.0049642,.45523322,.6076808,.76030737,0,1,0,48,1
2.951299,.66957855,2.0917816,.11546247,.63508373,0,0,-65,0,1
-.68574971,-.96538794,-.6269474,.3380574,.40890321,0,0,-62,0,1
-.68574971,.17551112,-1.3097274,1.343766,.84602582,0,0,-2,0,1
-.68574971,-1.4860523,1.9440842,-.1147178,.57299376,0,1,0,15,1
-.68574971,.70111436,-.53306276,.75421178,1.9953883,0,0,-50,0,1
1.813718,.078168221,.103893,.42619783,1.1262615,0,0,-27,0,1
1.813718,-1.5043182,.055832535,.12267563,.14714339,1,0,-63,0,1
-.68574971,.19858268,1.1214575,.5018394,1.6987907,1,1,0,10,1
-.68574971,1.486745,.42183858,.75602365,1.6567034,0,1,0,6,1
.2294292,-.84943283,1.4694526,.86410224,.59592742,0,0,-32,0,1
2.2655272,-.80412024,2.2364757,.081519358,.25737014,0,1,0,48,1
1.131076,.1037508,2.0979967,-.18213607,.97521269,0,0,-64,0,1
-.68574971,-.73328865,1.6111947,.044708662,.64306337,0,0,-55,0,1
-.68574971,-.12989371,.91820711,-.20519111,.026440106,0,1,0,70,1
.67926675,-.59293288,1.5264077,.37408215,.88085359,1,1,0,83,1
-.68574971,-1.7467804,.78667295,-.054034445,.50808018,0,0,-46,0,1
-.68574971,-1.1449372,-.44735283,.50729948,1.0461911,0,0,-78,0,1
-.68574971,.29289606,1.4336292,-.63850099,.6569888,0,0,-46,0,1
-.68574971,1.368145,-1.5295335,.66618854,1.7701021,0,1,0,52,1
.67926675,.047634024,1.070052,-.6216383,.065501519,0,1,0,25,1
1.813718,-.26184317,-.16397354,-.095898688,.95258021,0,1,0,23,1
1.813718,-.8686167,-.44735283,-.14858533,.59261644,0,0,-17,0,1
-.68574971,-.28130582,,-.30018696,.47093561,0,0,-43,0,1
-.68574971,-.015096878,2.3530951,-.16432264,.79888314,1,1,0,73,1
-.68574971,.068219081,-.73073208,-.50155652,.34010673,0,0,-16,0,1
2.7288966,-.91121858,1.6892587,.27744374,1.2232395,0,0,-34,0,1
.2294292,-.28130573,-.29550767,1.3540612,.72767717,0,1,0,45,1
-.68574971,-.44940567,,-.28099436,1.0954024,0,0,-14,0,1
-.68574971,.50098962,-1.5295335,.46269673,.21089152,0,0,-52,0,1
.44870123,-.14863276,-1.3097274,-.14409275,.72716892,0,1,0,52,1
-.68574971,-1.0710949,2.1638901,.062558353,.65255463,0,1,0,73,1
.44870123,-.56210417,1.1542951,-.25873184,-.027136797,0,0,-58,0,1
1.813718,-.54173774,-.16397354,-.2089507,1.0981723,1,0,-29,0,1
.44870123,-.20154409,.35144857,-.27626279,.81265253,1,1,0,82,1
1.5944458,-.9725737,1.8920319,-.22058094,-.28475341,1,1,0,11,1
-.68574971,.0013435872,-1.5295335,-.34612662,.50328285,0,1,0,8,1
-.68574971,-1.1463561,-1.3097274,-1.3534554,.96430737,0,0,-47,0,1
-.68574971,-.24746746,-.73073208,-.86994576,-.0084249489,0,0,-70,0,1
.44870123,-1.3149559,-.16397354,-1.3344548,.23336947,0,0,-48,0,1
-.68574971,-1.5742847,.23542714,-.057348419,.86971658,1,0,-70,0,1
-.68574971,.40417096,-1.3097274,-1.3218648,.27723449,0,1,0,3,1
-.68574971,-.78547847,.60707837,-.44282904,-.37198481,0,0,-36,0,1
-.68574971,1.4911762,-1.5295335,-.16950661,.11126596,0,0,-47,0,1
-.68574971,-.59149009,-.97828776,-1.2650828,.54720557,0,1,0,35,1
-.68574971,-.86592436,1.9935235,-.89321494,.4560388,0,0,-31,0,1
1.813718,-.42385858,2.1522326,-.98192614,.76627308,0,0,-61,0,1
-.68574971,-.64069182,2.2577748,-.083491489,.61062932,0,1,0,0,1
-.68574971,-1.1950848,1.1860734,-1.1736364,.81124932,0,1,0,40,1
.44870123,-1.3155693,-.84675348,-.94501406,.24323355,0,1,0,23,1
1.813718,.45915571,2.0979967,-.77409619,.97043788,0,1,0,78,1
-.68574971,-1.4250848,-1.3097274,-1.2326742,.041276563,0,0,-50,0,1
2.7153649,-.41112676,-.44735283,-.10446855,1.2914628,1,1,0,0,1
.21589714,-.48433551,-1.3097274,-.016450001,.30377957,0,0,-13,0,1
1.813718,-.82229799,-.53306276,-.025236975,.78449667,1,0,-41,0,1
-.68574971,-.79219764,1.1046185,-.020825312,.81418943,1,1,0,3,1
-.68574971,-1.7192013,1.070052,-.50244761,-.7048254,0,1,0,67,1
-.68574971,-1.2567821,.42183858,-1.0389166,.65718818,1,1,0,62,1
.44870123,-.52945316,1.1703124,-.017773544,1.2559897,1,1,0,55,1
-.68574971,-.3522051,.45523322,1.3377582,1.304774,0,1,0,55,1
-.68574971,-.9725737,-.73073208,-.78910309,.89060688,0,1,0,30,1
-.68574971,-.83963758,-.44735283,.75116462,1.6212296,1,0,-2,0,1
-.68574971,-1.4318076,.99705249,2.6110108,.13923718,0,1,0,16,1
1.813718,1.5053561,1.331195,.54585272,1.0950854,0,0,-19,0,1
-.68574971,-.09519507,-1.1301328,-.58334821,-.066623978,0,1,0,45,1
-.68574971,-1.0257481,1.331195,-.49110183,.61090744,1,1,0,67,1
-.68574971,-1.5587013,-.73073208,-.68826807,-.16203099,0,0,-19,0,1
-.68574971,-1.7701906,-1.5295335,-.17503035,1.0321599,0,0,-48,0,1
.44870123,-.55201203,1.2015864,.15597868,1.0980771,1,1,0,45,1
-.68574971,-.98656696,-1.1301328,.017298238,.48672879,0,1,0,13,1
-.68574971,-.76805663,.63482785,-1.3135754,-.55013573,0,0,-66,0,1
1.813718,-1.4862931,.68808627,1.1431261,.48064625,1,1,0,74,1
.67926675,-.96101409,.68808627,.50723845,.4043752,1,1,0,43,1
1.813718,-1.2626162,-.6269474,.15088366,-.031327415,0,0,-3,0,1
-.68574971,-.91121852,.19350407,1.6275713,-.02641719,0,0,-42,0,1
-.68574971,-.60699928,,.66316557,-.25237545,0,0,-13,0,1
-.68574971,-.42061666,1.3038309,-.23237944,-.047353517,0,0,-82,0,1
-.68574971,-1.2093093,.93851787,1.0999691,.32021263,0,1,0,39,1
-.68574971,.84327763,.38727227,2.0276935,.27176964,0,1,0,51,1
-.68574971,-1.1824728,1.070052,-.98668242,.19488096,0,1,0,68,1
-.68574971,-1.0699724,1.0342286,-.63114935,.16392152,0,1,0,81,1
-.68574971,-1.7701906,-.73073208,.30886471,.23848151,0,1,0,29,1
-.68574971,-.38693613,-.73073208,-.68168694,-.24584061,0,0,-15,0,1
-.68574971,-1.2516735,-1.3097274,.5698173,.64262635,0,1,0,1,1
-.68574971,-1.5554476,-.44735283,-.0097342236,-.70370811,0,1,0,9,1
-.68574971,-.6714654,.35144857,-.12919015,.26440507,0,0,-55,0,1
.67926675,-1.4820193,.31427255,-.39571491,-.43037343,0,0,-81,0,1
.44870123,-1.1998516,.78667295,-.92960334,-1.0414673,0,1,0,18,1
.44870123,.34531119,1.2756847,-1.1882775,.049380038,1,1,0,49,1
-.68574971,-.69217277,-.97828776,.047110971,-.63322175,0,1,0,22,1
-.68574971,-.74523365,-1.8129127,-.7227186,.47489661,0,0,-70,0,1
-.68574971,-.33857051,-1.3097274,-.096214682,.98190629,0,1,0,7,1
-.68574971,-1.1689101,.4875325,.24891382,1.1221974,0,1,0,50,1
-.68574971,-1.5021913,,.14873685,1.3266615,0,1,0,49,1
-.68574971,-.83023798,.35144857,.3694717,.9275021,0,1,0,37,1
-.68574971,-.77590108,-.53306276,1.4105951,1.6480439,0,0,-29,0,1
-.68574971,.46313676,1.6411985,.6242401,1.1752815,0,0,-74,0,1
.2294292,.3029404,-.53306276,.31004611,.93912518,0,0,-36,0,1
.67926675,-.41938776,1.2168589,-.31912708,.3164756,0,0,-18,0,1
-.68574971,-1.6418384,.42183858,-.29537323,1.0070055,1,0,-35,0,1
-.68574971,-.90167445,-.53306276,.28258124,.44573775,0,1,0,11,1
-.68574971,-1.1533071,.055832535,-.0043837111,.73246622,0,1,0,2,1
-.68574971,-1.0072527,,-.62462407,.50517917,0,0,-57,0,1
-.68574971,-.37272847,-.73073208,-.21022235,.89211762,1,1,0,31,1
-.68574971,-.81055778,-1.3097274,-1.0502324,-.62589544,0,0,-58,0,1
-.68574971,-1.3864573,,.37377396,.28159323,1,0,-1,0,1
-.68574971,-.56594545,-.84675348,.1399062,.8052181,0,0,-10,0,1
-.68574971,-1.5096358,-2.2123134,-.22603731,.5754413,0,1,0,39,1
-.68574971,-1.0257483,-.36850739,.78382874,.31840375,0,1,0,68,1
-.68574971,-.17495681,,-.13993078,.016336536,0,0,-42,0,1
-.68574971,-1.1611013,2.665916,-.12099046,-.17734008,1,1,0,69,1
-.68574971,-1.6722376,1.070052,.76523793,.18480429,0,0,-28,0,1
.44870123,-1.7701906,.68808627,-.26777998,.99328172,0,1,0,81,1
-.68574971,-1.7701906,1.4457157,-.75957638,-.65385044,1,1,0,9,1
-.68574971,-.82894152,1.1542951,1.5731903,2.3648784,1,1,0,49,1
-.68574971,-1.7701906,.68808627,.97765279,1.6200238,0,0,-52,0,1
-.68574971,-1.4600062,1.3837427,.68863958,.74132121,0,1,0,63,1
-.68574971,-1.1021012,.5188064,.55741119,.35851377,0,1,0,8,1
-.68574971,-1.2738956,.66181684,2.1582789,.8487553,0,0,-4,0,1
-.68574971,-1.7701906,.99705249,-.35425922,.60409516,1,1,0,57,1
-.68574971,-1.7701906,.68808627,.20434564,.063221395,0,0,-26,0,1
-.68574971,.35678786,2.4530468,.51343411,.25573263,1,1,0,78,1
.44870123,-1.4318076,.85463393,.36405271,.14697731,0,1,0,0,1
-.68574971,-1.6538714,1.5697131,-.21802524,.23047286,1,1,0,37,1
-.68574971,.090915471,1.7958541,.60164791,.70388287,1,1,0,1,1
-.68574971,-.11587408,1.6798327,.646442,1.0770861,0,1,0,9,1
.21589714,-1.5929424,.103893,-.47525856,.66718864,1,1,0,55,1
.44870123,-1.1746367,1.9796493,.92132765,.90720546,0,1,0,0,1
-.68574971,-1.563401,.5188064,.46995082,.53771669,0,1,0,12,1
-.68574971,-1.1123112,1.2613043,-.13948871,.26633525,0,0,-29,0,1
-.68574971,-.25373369,-.36850739,.69694799,.63716674,0,0,-9,0,1
-.68574971,-1.7701906,.055832535,.44997817,-.55220276,0,1,0,17,1
.67926675,-.86031651,.57852423,-.73801583,-.69844919,0,0,-12,0,1
-.68574971,-1.7701906,.19350407,-.60450596,-.15097858,0,0,-63,0,1
-.68574971,-1.7701906,.57852423,-.41635022,-.44821879,1,1,0,72,1
-.68574971,-.92285776,.78667295,1.3782065,-.45443505,0,0,-58,0,1
-.68574971,-1.6150984,1.0523032,.12824011,-.20207877,0,0,-12,0,1
-.68574971,-.18367395,.78667295,.99993443,-.15151094,1,1,0,53,1
-.68574971,-1.0476435,1.0523032,-.26185405,.17593087,1,0,-53,0,1
-.68574971,-.86270911,1.070052,-.60962719,-.63974297,1,1,0,31,1
-.68574971,-1.3822075,1.907187,.37259755,.21991238,0,0,-56,0,1
-.68574971,-1.4132662,.83249718,-.93211943,-.31537279,0,1,0,42,1
-.68574971,-.93883359,-.6269474,-.77645534,-.18639645,0,1,0,22,1
-.68574971,.090915471,-.44735283,-1.0614452,-.54938918,0,0,-73,0,1
-.68574971,-1.5082572,.19350407,.25737682,.41016361,1,1,0,83,1
-.68574971,-.95510763,,-.87130576,.6685093,0,0,-60,0,1
-.68574971,-.64650387,.103893,-.43575224,-.032818947,0,0,-75,0,1
-.68574971,-1.0306783,.31427255,-.93759608,.00053275167,0,0,-65,0,1
-.68574971,-1.0867336,2.1754112,-.16052064,-.67639107,0,0,-12,0,1
-.68574971,-1.4318076,2.1041725,.058077205,-.64549732,1,1,0,6,1
-.68574971,-1.7701906,1.8843663,.11491083,-.61086071,0,0,-58,0,1
-.68574971,-1.5493814,1.2898581,-.2702108,-.73045373,0,0,-2,0,1
3.6305439,-.3651171,1.559064,.0067194081,.90687609,1,0,-80,0,1
.44870123,-1.212854,1.5374138,-.4440335,-.038499486,1,0,-67,0,1
.44870123,-.90956348,.97792494,-.50670534,.062655494,0,1,0,74,1
.44870123,.84859896,1.9221119,-.32166666,.33097342,0,1,0,42,1
.44870123,-.31471023,1.4576555,-.27059394,-.56945986,0,0,-22,0,1
.44870123,-.3424927,1.3708663,-.25391728,-.63859606,0,1,0,25,1
-.68574971,-1.0163249,1.837075,-.23535305,-.096034206,1,1,0,75,1
-.68574971,-1.0257481,1.2756847,-.31551239,-.82721961,0,1,0,37,1
-.68574971,-1.4718454,1.7260875,-.37119696,.23815486,0,0,-18,0,1
.21589714,-1.3732722,2.0405991,-.46322364,-.14309959,0,0,-6,0,1
-.68574971,-1.3792019,1.2015864,-.89393008,-1.1336154,0,1,0,76,1
-.68574971,-1.4970007,1.9935235,-1.4538137,-.99465525,0,0,-20,0,1
-.68574971,-1.2029964,1.1214575,-1.1990025,-.50714874,0,0,-74,0,1
-.68574971,-1.5833013,1.1380131,-.27263623,-.30501226,0,1,0,73,1
-.68574971,-1.3354796,.60707837,-.071400963,-.074199796,0,0,-4,0,1
-.68574971,-.6111784,.68808627,-1.4786245,-.38878086,0,1,0,10,1
.67926675,-1.2697251,.57852423,-.84954906,-.31947741,0,1,0,33,1
-.68574971,-1.6427176,1.2318978,-.2997649,-.56028342,0,1,0,75,1
.67926675,-1.3672707,1.2318978,-.56107664,-.17438635,1,0,-15,0,1
-.68574971,-1.4106587,.83249718,-.035609122,1.3851635,0,0,-1,0,1
-.68574971,-.87940478,.14971721,-.30380121,-.074393339,1,0,-16,0,1
1.813718,-1.5859227,.5188064,-.24692547,-1.1567935,0,1,0,4,1
-.68574971,1.0722259,.35144857,-1.4090332,-1.4197481,1,1,0,31,1
-.68574971,-1.5929424,.60707837,-1.3482139,-.52252579,0,0,-29,0,1
-.68574971,-.16998723,1.559064,-.24154158,.56751311,1,1,0,6,1
.44870123,-.83963758,.68808627,-.93230581,.54421455,1,1,0,33,1
-.68574971,.55619198,.71367323,-1.3703353,-1.3247244,0,1,0,62,1
-.68574971,-1.6025233,.66181684,-1.2009475,-1.1996391,0,0,-58,0,1
-.68574971,-1.0419316,.71367323,-.25851104,-.46502054,0,1,0,19,1
-.68574971,-1.0257481,1.3038309,-.47010094,.45244721,0,0,-57,0,1
-.68574971,-1.1402777,.27563861,-1.20604,.16154292,0,0,-78,0,1
-.68574971,1.1803435,-.16397354,-.97019804,-.13490443,0,1,0,20,1
-.68574971,-.85058528,.99705249,-1.2186918,-.93118566,0,0,-74,0,1
-.68574971,-1.5943381,-.10425569,-1.0225308,-1.2878357,0,1,0,5,1
-.68574971,.49550363,-.44735283,-1.1699383,-.098425545,0,0,-34,0,1
1.813718,-1.7500706,-.10425569,-1.1431202,-.51989806,0,1,0,62,1
-.68574971,-.91121852,.42183858,-1.2110622,-1.1291893,0,0,-72,0,1
-.68574971,-.72033584,.23542714,-1.0606543,.20875421,0,1,0,2,1
.67926675,-1.402867,1.2898581,-1.1174986,-.20583922,1,1,0,1,1
4.0970435,-.8831954,1.7615882,-.83767551,-.28270981,1,1,0,72,1
5.2314949,.56208152,1.2756847,-.67502314,.17167307,0,1,0,55,1
-.68574971,-.57680953,1.6607049,-1.0985544,.37987444,0,0,-22,0,1
.44870123,1.6378089,1.5374138,-.93143755,-.21017233,1,0,-43,0,1
-.68574971,-1.1975425,1.4457157,-1.4732914,-1.233336,0,1,0,14,1
.67926675,.55330205,.99705249,-.86978346,-.09893062,0,1,0,80,1
-.68574971,-.94303232,-.84675348,-1.3613756,-1.1350516,0,1,0,35,1
-.68574971,-1.7274065,-.53306276,-1.4921548,-1.26368,0,0,-64,0,1
.44870123,-.37436104,-.047952123,-.80585468,.1614605,0,1,0,2,1
-.68574971,-.47037044,-.29550767,.8737756,-.22210667,0,0,-16,0,1
-.68574971,-.90908182,.80985153,1.146844,.49051088,0,0,-28,0,1
-.68574971,-1.5806335,-.6269474,-.49710318,-1.2876085,0,0,-67,0,1
.44870123,-.75659049,,-.45521596,-.4736971,0,1,0,68,1
.44870123,-.8013956,-.22754674,-.86284697,-.69813895,0,0,-52,0,1
-.68574971,-1.5168463,.27563861,-1.1055657,-.45830128,0,0,-57,0,1
-.68574971,-.96503127,-.44735283,-.067872494,-.14227295,0,0,-44,0,1
.44870123,-.6580115,1.6607049,-.48264179,-.5449242,0,1,0,50,1
-.68574971,-.44216514,-.97828776,.494564,.59824944,0,1,0,10,1
-.68574971,-.70896423,-.97828776,-.65212315,-.67883891,0,1,0,69,1
-.68574971,-.40882596,-.6269474,.67957729,-.48162311,0,1,0,61,1
-.68574971,-1.1852716,.0053063412,.065454118,-.66184562,0,0,-65,0,1
-.68574971,-1.1740551,.4875325,2.094398,-.6012525,0,1,0,54,1
-.68574971,-.70082581,-1.1301328,.29560643,-.27548897,0,1,0,51,1
.44870123,-.97656584,1.5697131,.28768227,-.081577852,0,1,0,63,1
-.68574971,-.42605847,-.047952123,.45773867,.27516732,0,1,0,27,1
-.68574971,-1.3190134,.0053063412,.97319174,.47424656,0,0,-10,0,1
3.4146688,.66356343,-.22754674,2.8610325,.73371077,0,0,-31,0,1
.21589714,-.19107036,.0053063412,.40612829,.46683776,1,1,0,23,1
-.68574971,.76768112,.23542714,1.3500096,1.0740689,0,0,-27,0,1
.91520107,-.49400353,1.5697131,.47877228,1.0744201,0,0,-73,0,1
-.68574971,-1.238446,-.36850739,-.27288005,-1.2107387,0,0,-45,0,1
-.68574971,-.91656327,-.16397354,-.26685998,-.61241823,1,1,0,28,1
3.6305439,-.80896002,1.6411985,.44460011,-1.0352093,0,1,0,77,1
-.68574971,-.036240909,1.5697131,2.4439955,.31832621,0,0,-49,0,1
-.68574971,-1.1325208,1.344597,-.79191512,-.97441071,0,1,0,69,1
.2294292,-.34146282,1.907187,.2339621,-1.2257566,0,0,-34,0,1
-.68574971,-.095195182,1.4576555,-.16917805,.22484419,0,1,0,20,1
-.68574971,-.25804192,1.4926312,1.2319149,.55456418,0,0,-22,0,1
-.68574971,-.69699806,-.10425569,1.4458368,.23188213,1,0,-48,0,1
-.68574971,-.16110934,-1.1301328,.70261866,.5644477,1,0,-9,0,1
-.68574971,-.46871781,.055832535,.86002254,-.14412571,0,1,0,18,1
.21589714,-.34987289,2.8261783,.63647103,.073923461,1,1,0,43,1
1.813718,-.97257376,2.5824187,-.22001146,-.082163684,0,0,-49,0,1
1.813718,-1.2793494,1.2467109,-.39284751,-.90572649,0,1,0,66,1
-.68574971,-.617293,,-.29591021,-.28125453,0,0,-70,0,1
-.68574971,-.58761287,-1.3097274,1.921469,-.28706345,0,0,-2,0,1
1.813718,-.13370085,.68808627,1.5676432,1.9924525,0,1,0,57,1
.2294292,.31864572,1.8207932,1.8710701,-.40370727,0,0,-1,0,1
-.68574971,-1.7701906,-.97828776,-.64765787,-.74672264,0,1,0,63,1
-.68574971,-1.7290611,-1.8129127,-.92299187,-.6448161,0,0,-58,0,1
.44870123,-1.6117986,-1.8129127,-.67677867,-.92871523,0,0,-16,0,1
1.5809138,-1.1992992,-1.8129127,.38220271,-.034739036,0,1,0,54,1
.91520107,-.84384823,-.97828776,.87386829,1.2153736,1,1,0,16,1
4.0970435,-.035978112,1.1542951,1.0788893,.20367801,1,0,-2,0,1
.67926675,-.037436631,-.84675348,.80691475,.21828097,0,0,-83,0,1
-.68574971,-1.1450863,.19350407,-.028448336,.43150631,1,1,0,48,1
-.68574971,-1.2768854,-.6269474,.62997472,.74247611,1,0,-73,0,1
-.68574971,-.25005049,-.22754674,-.046718962,1.2953585,0,1,0,71,1
-.68574971,-.56477666,-.44735283,-1.2491963,-.30660993,0,1,0,63,1
-.68574971,-.72739178,.14971721,-.46359247,.81524497,0,0,-31,0,1
-.68574971,-1.3019878,.73861247,.52011079,.72282332,0,1,0,59,1
-.68574971,.27208504,1.7260875,.97558457,1.7070042,0,0,-76,0,1
.44870123,-.43019417,.14971721,.81407154,1.0817906,1,1,0,50,1
.44870123,-1.1661475,-1.5295335,.20081006,-.43905029,1,1,0,69,1
.21589714,-.6535269,2.4043379,-.06666097,-.6519478,0,0,-80,0,1
-.68574971,-.099967077,-.22754674,1.6567003,-.97151166,0,1,0,10,1
5.2314949,-1.0585912,1.1542951,1.0499986,.2617465,1,1,0,7,1
-.68574971,-1.7068638,.5188064,.10378201,-1.0422826,1,0,-26,0,1
.44870123,-1.0808921,-.97828776,-.075240649,.045604467,0,0,-59,0,1
1.5944458,-.54839581,-2.2123134,.33634555,.065740556,0,0,-29,0,1
.44870123,-.78888005,-.36850739,.49115327,.066787526,0,0,-8,0,1
-.68574971,-.019864563,-.22754674,.38780499,-.24405891,1,1,0,16,1
.67926675,.24600771,1.6111947,.68485719,.74992234,1,1,0,18,1
1.813718,-.29766709,.45523322,.13540438,-.6491785,0,1,0,64,1
-.68574971,-1.3049141,.38727227,-.28552479,-.35775685,0,0,-35,0,1
-.68574971,-.7255699,1.3708663,.63938284,-.29315168,0,1,0,11,1
-.68574971,1.4698696,.4875325,.82221931,.68742627,0,1,0,21,1
-.68574971,-.57376528,1.3578192,.072903477,.52317578,1,0,-60,0,1
-.68574971,-.97257376,.19350407,-.37397707,-.60349303,1,1,0,18,1
1.813718,-.14640683,,1.5495883,1.1859927,1,1,0,2,1
1.8168479,-1.0040977,-1.8129127,-.39288756,-.70350283,0,0,-72,0,1
.2294292,-.57704318,1.0158159,.51846522,-.82649934,1,1,0,43,1
.44870123,-1.0934247,.38727227,.60897094,-.0047765318,0,1,0,61,1
1.3503481,-.96671742,1.1542951,1.0233618,.19054629,0,0,-45,0,1
5.2314949,-1.0359927,.876284,-.6161142,-1.3699669,0,1,0,72,1
4.0970435,-.81625682,.0053063412,-.25551176,.10211843,1,0,-18,0,1
1.3503481,-.4021982,-.22754674,.92202985,-.21725498,1,1,0,28,1
.21589714,-1.3251435,.14971721,.42925847,-.27613199,0,1,0,29,1
-.68574971,-.36354053,.68808627,-.33249223,-.0042196917,0,0,-56,0,1
-.68574971,1.0672333,.54911792,.3915655,-2.8919585,0,0,-74,0,1
1.813718,-1.582741,1.972638,.38152528,-2.0801489,0,0,-20,0,1
.67926675,-.4980422,-.97828776,-.40241823,-.91360772,0,0,-51,0,1
1.5944458,-.033158258,.14971721,.49760488,.70588559,0,0,-24,0,1
3.1953967,-1.1836601,1.4576555,.21121269,-.37835497,1,1,0,53,1
2.7288966,-1.4040713,.19350407,.76529825,.075081304,0,0,-80,0,1
.44870123,-1.3660647,-.16397354,.22018497,-.66035116,0,0,-48,0,1
-.68574971,-1.0483071,-2.2123134,-.51714718,-2.1290069,0,0,-49,0,1
-.68574971,.56948566,.78667295,-.038679071,.97556442,0,0,-59,0,1
-.68574971,-1.2062191,-.10425569,-.078623019,-.48094481,0,1,0,66,1
-.68574971,-.62068391,-.73073208,1.1534191,-.85236382,1,0,-46,0,1
-.68574971,-1.4624486,-.84675348,.19140247,-1.1692648,0,0,-64,0,1
2.0496521,-.54959506,.68808627,.33599493,-.37693399,0,1,0,39,1
-.68574971,-.47775576,-.6269474,-.18089333,-1.344775,0,0,-22,0,1
3.1953967,-.40238976,-.73073208,.66607136,.53630739,0,0,-50,0,1
.21589714,-.23751499,,.6492191,-.26950216,0,0,-72,0,1
-.68574971,-1.0455122,-.10425569,-.10528825,-.84837461,0,1,0,59,1
.44870123,-1.4887551,-1.3097274,.63098717,-.66780639,0,1,0,36,1
-.68574971,-1.4716175,-.36850739,.92936838,.099493504,0,0,-83,0,1
-.68574971,-1.1927837,.85463393,.33113822,.010781861,1,1,0,35,1
.67926675,-.88112718,.0053063412,.26093897,.17007279,1,1,0,10,1
-.68574971,-1.0808921,-.29550767,-.76418364,-.0006569968,0,1,0,83,1
.44870123,-1.6075065,.055832535,-1.3139433,-4.7842994,0,0,-24,0,1
.21589714,-1.347212,.876284,-.65409398,-.3526513,1,1,0,74,1
1.3503481,-1.0315415,-.84675348,.91042674,-.1440158,0,1,0,80,1
1.3503481,-.29907757,1.559064,.75667536,.36559868,0,0,-35,0,1
.67926675,-1.6038347,-.97828776,-1.2044785,-1.0464722,1,0,-29,0,1
-.68574971,-.55830753,-1.1301328,.68789786,-.59820074,0,1,0,76,1
-.68574971,-.52945328,,-.17545512,-.74417895,0,1,0,17,1
-.68574971,-.74658221,1.070052,-.56477499,-.94720232,0,0,-30,0,1
-.68574971,.24256133,-.97828776,.21346636,-.33419916,0,0,-64,0,1
-.68574971,-.71262616,-.44735283,1.3689106,.23289143,0,1,0,10,1
.44870123,-.46741626,,-.25623319,-1.1226116,0,0,-29,0,1
-.68574971,-.57151216,,-.59907734,-1.1619351,0,0,-13,0,1
.44870123,-.33021078,.055832535,.74279153,.067027621,0,0,-25,0,1
-.68574971,-.040148437,-1.8129127,.99357462,-.24885856,0,0,-59,0,1
-.68574971,-.49843478,-1.5295335,-.83058834,-1.6132872,0,0,-45,0,1
-.68574971,-1.1949396,.14971721,-.22570135,-.93336356,1,1,0,58,1
-.68574971,-.86031657,-.10425569,.58052111,-.10229126,1,1,0,42,1
-.68574971,-1.2023954,-1.5295335,2.0141902,.30808926,0,0,-54,0,1
-.68574971,.20544507,-.22754674,-.71072364,-.11189573,0,0,-38,0,1
-.68574971,.4524253,-1.1301328,-.016004441,.14340581,0,1,0,40,1
-.68574971,-.1108913,-1.5295335,.55142218,-1.0866154,0,1,0,35,1
.44870123,-.89751881,-.29550767,.041367125,-1.2445704,1,0,-6,0,1
-.68574971,-.54930508,,.66672409,-.7361595,0,1,0,5,1
-.68574971,-1.1498219,-1.3097274,.92182648,.6526826,0,0,-7,0,1
-.68574971,-1.5220431,-.97828776,-.17330904,-.51115084,0,0,-81,0,1
-.68574971,-.68076259,-.22754674,.64488429,-.01676208,0,0,-33,0,1
-.68574971,-.6479156,-.16397354,.29148179,-.17367755,0,0,-22,0,1
-.68574971,-.72515309,-.16397354,1.0835497,-.24052994,1,1,0,69,1
-.68574971,-.71326613,-1.1301328,-.23234794,.34413475,0,0,-48,0,1
-.68574971,-1.2708695,-.22754674,-.88260788,-.48949701,1,1,0,8,1
1.813718,-.5801897,.14971721,1.2009121,-.51052892,0,0,-32,0,1
-.68574971,-1.4663365,.45523322,-.9573828,-.47445181,1,1,0,4,1
.67926675,-.94760227,-.84675348,.37593484,.11819934,1,0,-49,0,1
-.68574971,-.52049476,-.29550767,1.097944,.10050658,0,0,-22,0,1
-.68574971,-1.2768854,-1.5295335,.98770022,-.3221617,0,1,0,60,1
-.68574971,-.4325206,-1.3097274,.17744595,-.10040378,0,1,0,23,1
-.68574971,-.42088866,-.97828776,1.6742908,.80478072,0,0,-38,0,1
-.68574971,.35678786,-2.2123134,.19720981,-.68503195,0,0,-11,0,1
-.68574971,-.30089629,-.53306276,1.1294147,-.22956353,0,1,0,16,1
-.68574971,-.69546729,-.73073208,.33071768,-.51374978,0,1,0,56,1
-.68574971,.39865726,-.97828776,.054567765,-.27665669,0,0,-10,0,1
-.68574971,-1.0439053,-.97828776,-.298412,-.90738094,0,1,0,27,1
-.68574971,-1.3665773,-.97828776,-.66933429,-.24184924,0,0,-42,0,1
-.68574971,-.45458114,,-.23766865,-.3596015,0,0,-26,0,1
-.68574971,.14408982,-1.1301328,-.6919893,-.77959657,1,1,0,57,1
-.68574971,-.9710716,.14971721,-1.3469169,.046852335,0,1,0,62,1
-.68574971,-.6126734,-.73073208,-.75358367,-1.0766951,0,0,-5,0,1
